,classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids,Filename,plant_height,first_branch_height,branch_count
524,373994438,Yijia0725,2367605,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,35.27,2021-11-08 05:10:52+00:00,,,"{""source"":""api"",""session"":""a1221483814a701254a45c8602d54b5e91e9b2463774c9fd3bc8bec6a52417ac"",""viewport"":{""width"":1242,""height"":568},""started_at"":""2021-11-08T05:10:14.748Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2021-11-08T05:10:51.539Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-08T05:06:06.009Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50158""}","[{""task"":""T1"",""task_label"":""Please label the plant parts, horizontal rule, and bar code"",""value"":[{""x"":69.2011947631836,""y"":45.497764587402344,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":567.3896484375,""y"":405.5025634765625,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":29.200666427612305,""y"":322.774169921875,""tool"":4,""angle"":0,""frame"":0,""width"":86.36479377746582,""height"":104.54684448242188,""details"":[],""tool_label"":""Bar code""},{""x1"":521.025390625,""x2"":26.473358154296875,""y1"":27.315704345703125,""y2"":32.770320892333984,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Horizontal rule""},{""x"":529.2073364257812,""y"":360.0473937988281,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":497.038818359375,""y"":330.9915466308594,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":502.406982421875,""y"":347.6925048828125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":522.6867065429688,""y"":365.5863952636719,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":518.511474609375,""y"":324.4304504394531,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":522.0902709960938,""y"":274.32763671875,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":449.9183044433594,""y"":292.22149658203125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":380.7286376953125,""y"":252.85496520996094,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":406.37652587890625,""y"":262.39837646484375,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""}]}]","{""69818964"":{""retired"":null,""Filename"":""IMG_2662.jpg""}}",69818964,IMG_2662.jpg,113.71320535643244,10.982581189010112,9
525,373994486,Yijia0725,2367605,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,35.27,2021-11-08 05:11:33+00:00,,,"{""source"":""api"",""session"":""a1221483814a701254a45c8602d54b5e91e9b2463774c9fd3bc8bec6a52417ac"",""viewport"":{""width"":1242,""height"":568},""started_at"":""2021-11-08T05:10:52.502Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2021-11-08T05:11:33.505Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-08T05:10:15.041Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50158""}","[{""task"":""T1"",""task_label"":""Please label the plant parts, horizontal rule, and bar code"",""value"":[{""x"":76.4740219116211,""y"":135.49896240234375,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":538.29833984375,""y"":350.0472717285156,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x1"":493.7523193359375,""x2"":29.200666427612305,""y1"":37.315834045410156,""y2"":37.315834045410156,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Horizontal rule""},{""x"":31.018875122070312,""y"":308.2285461425781,""tool"":4,""angle"":0,""frame"":0,""width"":94.54671478271484,""height"":111.81967163085938,""details"":[],""tool_label"":""Bar code""},{""x"":435.5697021484375,""y"":278.2281494140625,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":395.7693176269531,""y"":266.8644104003906,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":443.5996398925781,""y"":281.35845947265625,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""}]}]","{""69818830"":{""retired"":null,""Filename"":""IMG_2362.jpg""}}",69818830,IMG_2362.jpg,100.29954416368156,23.04227205278327,3
526,373994504,Yijia0725,2367605,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,35.27,2021-11-08 05:11:52+00:00,,,"{""source"":""api"",""session"":""a1221483814a701254a45c8602d54b5e91e9b2463774c9fd3bc8bec6a52417ac"",""viewport"":{""width"":1242,""height"":568},""started_at"":""2021-11-08T05:11:34.383Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2021-11-08T05:11:52.270Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-08T05:10:15.041Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50158""}","[{""task"":""T1"",""task_label"":""Please label the plant parts, horizontal rule, and bar code"",""value"":[{""x"":50.11003494262695,""y"":59.134307861328125,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":630.1177978515625,""y"":406.4116516113281,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x1"":524.6618041992188,""x2"":26.473358154296875,""y1"":29.1339111328125,""y2"":31.86121940612793,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Horizontal rule""},{""x"":28.291566848754883,""y"":312.7740478515625,""tool"":4,""angle"":0,""frame"":0,""width"":103.63773918151855,""height"":120.91070556640625,""details"":[],""tool_label"":""Bar code""},{""x"":598.2991943359375,""y"":385.5022888183594,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":541.9347534179688,""y"":329.13787841796875,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":490.11590576171875,""y"":300.0466003417969,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":347.38671875,""y"":243.68222045898438,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""}]}]","{""69819026"":{""retired"":null,""Filename"":""IMG_2739.jpg""}}",69819026,IMG_2739.jpg,124.16067132204826,6.992762327905277,4
527,373994535,Yijia0725,2367605,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,35.27,2021-11-08 05:12:18+00:00,,,"{""source"":""api"",""session"":""a1221483814a701254a45c8602d54b5e91e9b2463774c9fd3bc8bec6a52417ac"",""viewport"":{""width"":1242,""height"":568},""started_at"":""2021-11-08T05:11:52.823Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2021-11-08T05:12:18.277Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-08T05:10:15.041Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50158""}","[{""task"":""T1"",""task_label"":""Please label the plant parts, horizontal rule, and bar code"",""value"":[{""x"":62.83747482299805,""y"":67.31623840332031,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":567.3896484375,""y"":400.95703125,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x1"":489.206787109375,""x2"":21.92784309387207,""y1"":46.406864166259766,""y2"":31.861217498779297,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Horizontal rule""},{""x"":41.92810821533203,""y"":294.59197998046875,""tool"":4,""angle"":0,""frame"":0,""width"":89.09209442138672,""height"":119.09246826171875,""details"":[],""tool_label"":""Bar code""},{""x"":513.265380859375,""y"":359.68194580078125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":431.13250732421875,""y"":295.2640075683594,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":402.1444396972656,""y"":265.2022705078125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""}]}]","{""69818766"":{""retired"":null,""Filename"":""IMG_2297.jpg""}}",69818766,IMG_2297.jpg,118.38843898942457,13.321985554372315,3
528,373994568,Yijia0725,2367605,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,35.27,2021-11-08 05:12:45+00:00,,,"{""source"":""api"",""session"":""a1221483814a701254a45c8602d54b5e91e9b2463774c9fd3bc8bec6a52417ac"",""viewport"":{""width"":1242,""height"":568},""started_at"":""2021-11-08T05:12:19.504Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2021-11-08T05:12:45.474Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-08T05:10:15.041Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50158""}","[{""task"":""T1"",""task_label"":""Please label the plant parts, horizontal rule, and bar code"",""value"":[{""x"":62.83747482299805,""y"":93.68022155761719,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":576.4806518554688,""y"":332.7742919921875,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x1"":520.1163330078125,""x2"":24.6551513671875,""y1"":28.22480583190918,""y2"":36.406734466552734,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Horizontal rule""},{""x"":31.018875122070312,""y"":317.3195495605469,""tool"":4,""angle"":0,""frame"":0,""width"":100.00132751464844,""height"":118.18341064453125,""details"":[],""tool_label"":""Bar code""},{""x"":474.6611022949219,""y"":310.0467224121094,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":494.661376953125,""y"":311.86492919921875,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":438.2969970703125,""y"":314.5922546386719,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":418.2967529296875,""y"":321.86505126953125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":371.0234069824219,""y"":331.8652038574219,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":357.3868408203125,""y"":338.22894287109375,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""}]}]","{""69818990"":{""retired"":null,""Filename"":""IMG_2688.jpg""}}",69818990,IMG_2688.jpg,104.616835607295,15.59357139380579,6
529,374000499,Yijia0725,2367605,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,35.27,2021-11-08 06:20:16+00:00,,,"{""source"":""api"",""session"":""a1221483814a701254a45c8602d54b5e91e9b2463774c9fd3bc8bec6a52417ac"",""viewport"":{""width"":1242,""height"":568},""started_at"":""2021-11-08T05:12:46.103Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2021-11-08T06:20:15.838Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-08T05:10:15.041Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50158""}","[{""task"":""T1"",""task_label"":""Please label the plant parts, horizontal rule, and bar code"",""value"":[{""x"":110.11083984375,""y"":12.770054817199707,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":585.5717163085938,""y"":371.8657531738281,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x1"":483.7521667480469,""x2"":81.01953887939453,""y1"":59.134307861328125,""y2"":64.58892822265625,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Horizontal rule""},{""x"":81.01953887939453,""y"":295.5010681152344,""tool"":4,""angle"":0,""frame"":0,""width"":72.72823333740234,""height"":110.91058349609375,""details"":[],""tool_label"":""Bar code""},{""x"":564.6622924804688,""y"":366.4111022949219,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":546.480224609375,""y"":356.4109802246094,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":569.2078247070312,""y"":350.0472717285156,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":509.20703125,""y"":326.41058349609375,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":527.3890991210938,""y"":343.68353271484375,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":479.2066345214844,""y"":321.8650817871094,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":399.20556640625,""y"":259.136962890625,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""}]}]","{""69819015"":{""retired"":null,""Filename"":""IMG_2725.jpg""}}",69819015,IMG_2725.jpg,135.3587805284687,4.909112627635305,7
530,374000514,Yijia0725,2367605,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,35.27,2021-11-08 06:20:35+00:00,,,"{""source"":""api"",""session"":""a1221483814a701254a45c8602d54b5e91e9b2463774c9fd3bc8bec6a52417ac"",""viewport"":{""width"":1242,""height"":568},""started_at"":""2021-11-08T06:20:16.401Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2021-11-08T06:20:34.893Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-08T05:10:15.041Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50158""}","[{""task"":""T1"",""task_label"":""Please label the plant parts, horizontal rule, and bar code"",""value"":[{""x"":31.927976608276367,""y"":63.67982482910156,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":522.8435668945312,""y"":390.0478210449219,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x1"":487.3885803222656,""x2"":23.746049880981445,""y1"":38.22494125366211,""y2"":35.49763488769531,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Horizontal rule""},{""x"":44.655418395996094,""y"":294.59197998046875,""tool"":4,""angle"":0,""frame"":0,""width"":80.91017150878906,""height"":119.09249877929688,""details"":[],""tool_label"":""Bar code""},{""x"":491.02496337890625,""y"":371.8657531738281,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":444.66070556640625,""y"":324.5923767089844,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":420.11492919921875,""y"":307.3194274902344,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":384.6599426269531,""y"":283.6827392578125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":364.65966796875,""y"":262.77337646484375,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":323.7500305175781,""y"":247.31863403320312,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""}]}]","{""69818720"":{""retired"":null,""Filename"":""IMG_2248.jpg""}}",69818720,IMG_2248.jpg,116.33665748694553,7.232194836981347,6
531,374000543,Yijia0725,2367605,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,35.27,2021-11-08 06:20:51+00:00,,,"{""source"":""api"",""session"":""a1221483814a701254a45c8602d54b5e91e9b2463774c9fd3bc8bec6a52417ac"",""viewport"":{""width"":1242,""height"":568},""started_at"":""2021-11-08T06:20:35.674Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2021-11-08T06:20:51.126Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-08T05:10:15.041Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50158""}","[{""task"":""T1"",""task_label"":""Please label the plant parts, horizontal rule, and bar code"",""value"":[{""x"":87.38325500488281,""y"":101.86214447021484,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":332.841064453125,""y"":389.1387023925781,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x1"":474.6611022949219,""x2"":24.6551513671875,""y1"":32.77032470703125,""y2"":27.315704345703125,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Horizontal rule""},{""x"":37.382591247558594,""y"":301.86480712890625,""tool"":4,""angle"":0,""frame"":0,""width"":93.63761138916016,""height"":109.09237670898438,""details"":[],""tool_label"":""Bar code""},{""x"":251.0218048095703,""y"":321.8650817871094,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":238.29434204101562,""y"":300.0466003417969,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""}]}]","{""69818707"":{""retired"":null,""Filename"":""IMG_2232.jpg""}}",69818707,IMG_2232.jpg,76.82465248338863,21.536241096222913,2
532,374000564,Yijia0725,2367605,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,35.27,2021-11-08 06:21:07+00:00,,,"{""source"":""api"",""session"":""a1221483814a701254a45c8602d54b5e91e9b2463774c9fd3bc8bec6a52417ac"",""viewport"":{""width"":1242,""height"":568},""started_at"":""2021-11-08T06:20:51.834Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2021-11-08T06:21:06.690Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-08T05:10:15.041Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50158""}","[{""task"":""T1"",""task_label"":""Please label the plant parts, horizontal rule, and bar code"",""value"":[{""x"":78.29222869873047,""y"":135.49896240234375,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":549.2075805664062,""y"":415.502685546875,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":43.74631881713867,""y"":327.3197021484375,""tool"":4,""angle"":0,""frame"":0,""width"":100.91041946411133,""height"":100.00131225585938,""details"":[],""tool_label"":""Bar code""},{""x1"":520.1163330078125,""x2"":31.018875122070312,""y1"":29.133909225463867,""y2"":34.58852767944336,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Horizontal rule""},{""x"":503.75244140625,""y"":361.8656005859375,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":457.38818359375,""y"":325.5014953613281,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":431.0242004394531,""y"":297.3193054199219,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""}]}]","{""69819071"":{""retired"":null,""Filename"":""IMG_2787.jpg""}}",69819071,IMG_2787.jpg,102.4890615889826,13.152208000213752,3
533,374000660,Yijia0725,2367605,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,35.27,2021-11-08 06:21:57+00:00,,,"{""source"":""api"",""session"":""a1221483814a701254a45c8602d54b5e91e9b2463774c9fd3bc8bec6a52417ac"",""viewport"":{""width"":1242,""height"":568},""started_at"":""2021-11-08T06:21:07.250Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2021-11-08T06:21:56.477Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-08T05:10:15.041Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50158""}","[{""task"":""T1"",""task_label"":""Please label the plant parts, horizontal rule, and bar code"",""value"":[{""x"":59.20107650756836,""y"":100.0439453125,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":376.4779968261719,""y"":371.86572265625,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x1"":489.206787109375,""x2"":28.291566848754883,""y1"":38.224937438964844,""y2"":35.49763107299805,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Horizontal rule""},{""x"":41.92810821533203,""y"":293.6828918457031,""tool"":4,""angle"":0,""frame"":0,""width"":98.1831283569336,""height"":122.72891235351562,""details"":[],""tool_label"":""Bar code""},{""x"":347.38671875,""y"":359.1383056640625,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":312.8408203125,""y"":334.592529296875,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":334.6592712402344,""y"":339.1380310058594,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":300.1133728027344,""y"":330.0469970703125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""}]}]","{""69818718"":{""retired"":null,""Filename"":""IMG_2246.jpg""}}",69818718,IMG_2246.jpg,82.93818202091417,6.303548320365737,4
534,374000750,Yijia0725,2367605,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,35.27,2021-11-08 06:22:42+00:00,,,"{""source"":""api"",""session"":""a1221483814a701254a45c8602d54b5e91e9b2463774c9fd3bc8bec6a52417ac"",""viewport"":{""width"":1242,""height"":568},""started_at"":""2021-11-08T06:21:57.208Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2021-11-08T06:22:38.243Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-08T05:10:15.041Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50158""}","[{""task"":""T1"",""task_label"":""Please label the plant parts, horizontal rule, and bar code"",""value"":[{""x"":80.11044311523438,""y"":98.22573852539062,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":381.9326477050781,""y"":326.41058349609375,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x1"":474.6611022949219,""x2"":21.92784309387207,""y1"":34.58852767944336,""y2"":30.043012619018555,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Horizontal rule""},{""x"":40.109901428222656,""y"":287.31915283203125,""tool"":4,""angle"":0,""frame"":0,""width"":97.2740249633789,""height"":120.00161743164062,""details"":[],""tool_label"":""Bar code""},{""x"":345.5685119628906,""y"":308.228515625,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":320.1136474609375,""y"":299.1374816894531,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":336.47747802734375,""y"":298.2283935546875,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":313.7499084472656,""y"":282.77362060546875,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":281.022216796875,""y"":260.9551696777344,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":102.83800506591797,""y"":180.04501342773438,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""}]}]","{""69818667"":{""retired"":null,""Filename"":""IMG_2190.jpg""}}",69818667,IMG_2190.jpg,76.46719924138289,8.216466372196923,6
